id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
15723,0.091492,7000000.0,3728888.0,The Big Kahuna,90,4/28/00,37,6.5,2000,8864044.80040197,4721861.46966875
10385,0.031018,40000000.0,36037909.0,Hanging Up,94,2/16/00,21,5.2,2000,50651684.5737255,45634519.9841156
36047,0.015997,15000000.0,5217498.0,The In Crowd,105,7/19/00,12,5.2,2000,18994381.715147,6606876.57400109
78,4.215642,28000000.0,32768670.0,Blade Runner,117,6/25/82,2110,7.7,1982,63269987.2714343,74045476.2072083
601,2.900556,10500000.0,792910554.0,E.T. the Extra-Terrestrial,115,4/3/82,1830,7.2,1982,23726245.2267878,1791694309.24878
1091,2.355353,10000000.0,13782838.0,The Thing,109,6/25/82,797,7.5,1982,22596424.0255122,31144285.1722943
1368,1.928258,15000000.0,125212904.0,First Blood,93,10/22/82,838,7.0,1982,33894636.0382684,282936387.224976
97,1.336612,17000000.0,33000000.0,Tron,96,7/9/82,432,6.6,1982,38413920.8433708,74568199.2841904
1371,1.241425,17000000.0,124000000.0,Rocky III,99,5/28/82,482,6.5,1982,38413920.8433708,280195657.916352
609,1.193916,10700000.0,122200000.0,Poltergeist,114,6/4/82,425,6.8,1982,24178173.7072981,276128301.591759
9387,1.176922,20000000.0,68851475.0,Conan the Barbarian,129,4/2/82,356,6.5,1982,45192848.0510245,155579712.388195
150,1.161942,1000000.0,78868508.0,48 Hrs.,96,12/7/82,171,6.1,1982,2259642.40255122,178214624.90275
154,0.946056,12000000.0,96800000.0,Star Trek II: The Wrath of Khan,113,6/3/82,406,7.0,1982,27115708.8306147,218733384.566958
13342,0.925383,4500000.0,27092880.0,Fast Times at Ridgemont High,90,8/13/82,157,6.9,1982,10168390.8114805,61220220.455232
11639,0.884844,15000000.0,40577001.0,The Dark Crystal,93,12/17/82,123,7.3,1982,33894636.0382684,91689512.0279635
783,0.786388,22000000.0,77737889.0,Gandhi,191,11/30/82,412,7.1,1982,49712132.8561269,175659830.26922
9576,0.689094,21000000.0,177200000.0,Tootsie,116,12/16/82,176,6.7,1982,47452490.4535757,400408633.732077
11704,0.555585,7000000.0,14665733.0,The Secret of NIMH,82,6/17/82,80,7.3,1982,15817496.8178585,33139312.1512948
15764,0.483395,12000000.0,30036000.0,Sophie's Choice,151,12/8/82,74,7.1,1982,27115708.8306147,67870619.2030286
9037,0.475775,13200000.0,15171476.0,Grease 2,115,6/11/82,92,5.3,1982,29827279.7136761,34282110.4788882
16281,0.441852,8000000.0,21028755.0,Creepshow,120,11/12/82,90,6.7,1982,18077139.2204098,47517466.4708611
15739,0.421748,50000000.0,57059003.0,Annie,127,6/18/82,99,6.2,1982,112982120.127561,128932942.626097
11541,0.358107,6000000.0,10278575.0,The Year of Living Dangerously,115,12/17/82,31,6.7,1982,13557854.4153073,23225903.9078029
9728,0.336314,4000000.0,36690067.0,Friday the 13th Part III,95,8/13/82,107,5.7,1982,9038569.6102049,82906431.1456454
10676,0.310497,2500000.0,14400000.0,Halloween III: Season of the Witch,96,10/22/82,90,4.7,1982,5649106.00637806,32538850.5967376
24226,0.304359,16000000.0,53977250.0,The Verdict,129,12/8/82,47,7.0,1982,36154278.4408196,121969282.873108
10724,0.647107,18000000.0,70687344.0,Firefox,136,6/13/82,60,5.1,1982,40673563.245922,159728119.826125
14373,0.464188,2.0,16.0,Death Wish 2,88,2/20/82,27,5.6,1982,4.51928480510245,36.1542784408196
24266,0.138161999999999,3500000.0,20659423.0,The Man from Snowy River,104,3/2/82,19,6.2,1982,7908748.40892929,46682908.223042
37165,4.18054,60000000.0,264118201.0,The Truman Show,103,6/4/98,2392,7.6,1998,80261728.1446979,353309720.778811
95,2.993102,140000000.0,553799566.0,Armageddon,151,7/1/98,1559,6.4,1998,187277365.670961,740815170.215728
10674,2.770692,90000000.0,304320254.0,Mulan,88,6/18/98,1066,7.3,1998,120392592.217046,407087824.924557
36647,2.729745,45000000.0,131183530.0,Blade,120,8/21/98,1263,6.3,1998,60196296.1085234,175483613.698697
115,2.556082,15000000.0,27739163.0,The Big Lebowski,117,2/15/98,1696,7.6,1998,20065432.0361744,37106552.6611244
857,2.170136,70000000.0,481840909.0,Saving Private Ryan,169,7/24/98,3396,7.7,1998,93638682.8354809,644556400.785869
2109,2.045755,33000000.0,244386864.0,Rush Hour,98,9/18/98,727,6.8,1998,44143950.4795838,326915200.675054
9487,2.005566,120000000.0,363398565.0,A Bug's Life,95,11/25/98,1159,6.6,1998,160523456.289395,486116613.870056
9837,1.855981,70000000.0,218613188.0,The Prince of Egypt,99,12/15/98,432,6.7,1998,93638682.8354809,292437871.068362
8916,1.80704,60000000.0,171757863.0,Antz,83,10/2/98,714,6.0,1998,80261728.1446979,229759715.113671
8195,1.46043,55000000.0,41610884.0,Ronin,122,9/12/98,363,6.6,1998,73573250.7993064,55662690.9911427
2666,1.422685,27000000.0,27200316.0,Dark City,100,2/27/98,466,7.0,1998,36117777.665114,36385739.4706979
617,1.408985,20000000.0,67200000.0,Wild Things,108,3/20/98,231,6.1,1998,26753909.3815659,89893135.5220617
544,1.379837,23000000.0,369884651.0,There's Something About Mary,119,7/15/98,980,6.5,1998,30766995.7888008,494793021.724308
846,1.339249,66000000.0,189198313.0,The X Files,121,6/19/98,244,6.3,1998,88287900.9591677,253089726.057357
73,1.333006,20000000.0,23875127.0,American History X,119,10/30/98,1563,8.0,1998,26753909.3815659,31937649.2115689
12159,1.316855,85000000.0,71485043.0,What Dreams May Come,113,10/2/98,328,6.7,1998,113704114.871655,95625218.1279674
9798,1.303667,90000000.0,250649836.0,Enemy of the State,132,11/20/98,815,6.5,1998,120392592.217046,335293149.942418
8656,1.283006,75000000.0,140464664.0,Deep Impact,120,5/7/98,490,5.6,1998,100327160.180872,187898944.598405
2157,1.282567,80000000.0,136159423.0,Lost in Space,130,4/3/98,207,4.9,1998,107015637.526263,182139843.219415
9631,1.242498,50000000.0,44547681.0,The Negotiator,140,7/29/98,337,6.7,1998,66884773.4539149,59591231.0316454
297,1.22669,90000000.0,142940100.0,Meet Joe Black,178,11/12/98,673,6.8,1998,120392592.217046,191210324.119599
944,1.206274,140000000.0,285444603.0,Lethal Weapon 4,127,7/10/98,438,6.1,1998,187277365.670961,381837952.105954
3600,1.175952,65000000.0,40002112.0,I Still Know What You Did Last Summer,100,11/13/98,198,4.9,1998,86950205.4900894,53510643.9759626
929,1.170499,130000000.0,379014294.0,Godzilla,139,5/19/98,582,5.1,1998,173900410.980178,507005703.79971
6435,1.164656,75000000.0,46683377.0,Practical Magic,104,10/16/98,185,6.2,1998,100327160.180872,62448141.8941741
10153,1.152417,75000000.0,13100000.0,Sphere,134,2/13/98,238,5.6,1998,100327160.180872,17523810.6449257
6068,1.095887,70000000.0,164000000.0,Six Days Seven Nights,98,6/12/98,176,5.6,1998,93638682.8354809,219382056.928841
1878,1.090942,18500000.0,10680275.0,Fear and Loathing in Las Vegas,118,5/22/98,714,7.1,1998,24747366.1779485,14286955.4760102
1934,1.059234,25000000.0,289317794.0,Shakespeare in Love,122,12/11/98,399,6.7,1998,33442386.7269574,387019102.157528
9342,1.057585,95000000.0,250288523.0,The Mask of Zorro,136,7/16/98,734,6.1,1998,127081069.562438,334809823.179399
10663,1.053252,23000000.0,185991646.0,The Waterboy,90,11/6/98,292,5.8,1998,30766995.7888008,248800182.140615
1965,1.041331,60000000.0,128038368.0,A Perfect Murder,107,6/4/98,158,6.3,1998,80261728.1446979,171276344.741779
473,1.011829,60000.0,3221152.0,Pi,84,7/10/98,286,6.9,1998,80261.7281446979,4308920.4356125
795,1.001818,55000000.0,198685114.0,City of Angels,114,4/10/98,323,6.4,1998,73573250.7993064,265780176.771105
8741,0.992143,52000000.0,98126565.0,The Thin Red Line,170,12/25/98,413,6.8,1998,69560164.3920715,131263461.396717
11551,0.968861,40000000.0,54682547.0,Small Soldiers,110,7/10/98,271,6.1,1998,53507818.7631319,73148595.3595611
3050,0.962802,71000000.0,294456605.0,Doctor Dolittle,85,6/22/98,353,5.3,1998,94976378.3045592,393893266.348678
200,0.931643,70000000.0,118000000.0,Star Trek: Insurrection,103,12/10/98,230,6.2,1998,93638682.8354809,157848065.351239
9489,0.922354,65000000.0,250821495.0,You've Got Mail,119,12/17/98,498,6.2,1998,86950205.4900894,335522777.408945
11808,0.904602,60000000.0,102367405.0,U.S. Marshals,131,3/5/98,194,6.1,1998,80261728.1446979,136936413.849803
4518,0.893937,30000000.0,82150642.0,Elizabeth,124,9/13/98,173,6.8,1998,40130864.0723489,109892541.585273
1389,0.884735,48000000.0,77745568.0,Out of Sight,123,6/26/98,181,6.3,1998,64209382.5157583,103999894.054518
11003,0.878645,18000000.0,123306987.0,The Wedding Singer,95,2/13/98,375,6.4,1998,24078518.4434093,164947197.815596
9454,0.823963999999999,26000000.0,65705772.0,EverAfter,121,7/31/98,224,6.8,1998,34780082.1960357,87894313.4966918
10312,0.792566,50000000.0,202292902.0,Patch Adams,115,12/25/98,483,6.9,1998,66884773.4539149,270606298.4321
9877,0.783938,14000000.0,72527595.0,Urban Legend,99,9/25/98,144,5.4,1998,18727736.5670961,97019835.2146459
10220,0.760447,12000000.0,22921898.0,Rounders,121,9/11/98,213,6.6,1998,16052345.6289395,30662519.0972749
9424,0.722411999999999,15000000.0,17507368.0,Disturbing Behavior,82,7/24/98,45,5.6,1998,20065432.0361744,23419526.8490864
9447,0.718275,90000000.0,69131860.0,Babe: Pig in the City,92,11/25/98,176,5.1,1998,120392592.217046,92477375.8909553
100,0.699006999999999,1350000.0,3897569.0,"Lock, Stock and Two Smoking Barrels",105,3/5/98,1167,7.3,1998,1805888.8832557,5213760.39172004
9429,0.669113,17000000.0,30331165.0,A Night at the Roxbury,81,10/1/98,96,6.2,1998,22740822.974331,40573861.9923663
547,0.653163,60000000.0,186883563.0,The Horse Whisperer,170,5/14/98,164,7.0,1998,80261728.1446979,249993295.470309
11932,0.640933,25000000.0,50671850.0,Bride of Chucky,89,10/16/98,162,5.4,1998,33442386.7269574,67783504.1548152
3682,0.616116,13000000.0,16757163.0,54,93,8/28/98,71,5.5,1998,17390041.0980178,22415981.0197065
9410,0.607687,25000000.0,55494066.0,Great Expectations,111,1/19/98,74,6.5,1998,33442386.7269574,74234160.6489321
9882,0.577192,70000000.0,116672912.0,The Siege,116,11/5/98,196,6.0,1998,93638682.8354809,156072825.746571
8688,0.576681999999999,73000000.0,103891409.0,Snake Eyes,98,8/7/98,152,5.6,1998,97651769.2427158,138975067.09546
10215,0.562005,6000000.0,58000000.0,Sliding Doors,99,4/23/98,196,6.4,1998,8026172.81446979,77586337.2065413
9320,0.539133,60000000.0,48522832.0,The Avengers,89,8/13/98,121,4.6,1998,80261728.1446979,64908772.5132475
22796,0.53388,20000000.0,18253415.0,Simon Birch,114,9/11/98,24,6.9,1998,26753909.3815659,24417510.5407058
9448,0.521096,13000000.0,27007143.0,The Big Hit,91,4/24/98,59,6.1,1998,17390041.0980178,36127332.8238497
11568,0.497373,28000000.0,14051384.0,Blues Brothers 2000,123,2/5/98,72,5.6,1998,37455473.1341923,18796472.7110793
9469,0.496059,25000000.0,21567853.0,He Got Game,136,5/1/98,79,6.6,1998,33442386.7269574,28851219.2358468
11258,0.492559,70000000.0,19870567.0,Hard Rain,97,1/16/98,74,5.4,1998,93638682.8354809,26580767.4439167
9422,0.488243,70000000.0,56702901.0,A Civil Action,115,3/5/98,48,6.0,1998,93638682.8354809,75851213.7512953
10683,0.477036,3000000.0,2807390.0,Happiness,139,10/16/98,75,6.9,1998,4013086.40723489,3755432.88293572
11702,0.469693,30000000.0,19204929.0,The Replacement Killers,87,2/6/98,62,6.2,1998,40130864.0723489,25690346.5072704
9276,0.433845,15000000.0,40283321.0,The Faculty,104,12/25/98,237,6.1,1998,20065432.0361744,53886815.9811267
825,0.423925,20000000.0,3970078.0,Playing by Heart,121,12/30/98,20,6.7,1998,26753909.3815659,5310755.35248743
15037,0.396129,10000000.0,25605015.0,Can't Hardly Wait,100,6/12/98,74,6.2,1998,13376954.6907829,34251712.5511819
11675,0.388858,17000000.0,55041738.0,Halloween: H20,86,8/5/98,142,5.7,1998,22740822.974331,73629083.5327948
11252,0.38868,60000000.0,37141130.0,Psycho,105,12/4/98,112,4.9,1998,80261728.1446979,49683521.3174481
9457,0.383321,45000000.0,11203026.0,Deep Rising,106,1/30/98,61,5.8,1998,60196296.1085234,14986237.1201663
14283,0.375143,18000000.0,9495408.0,The Red Violin,131,9/10/98,49,6.6,1998,24078518.4434093,12701964.2586498
10029,0.366598,30000000.0,9898412.0,Very Bad Things,100,9/11/98,83,6.2,1998,40130864.0723489,13241060.8834702
9425,0.577579,75000000.0,14567883.0,Soldier,99,10/23/98,94,5.8,1998,100327160.180872,19487391.0831627
9844,0.349511,5000000.0,5879254.0,The Opposite of Sex,105,5/22/98,28,5.4,1998,6688477.34539149,7864651.43736047
9452,0.305742,30000000.0,29202884.0,Bulworth,108,5/15/98,27,6.2,1998,40130864.0723489,39064565.6108191
9464,0.263935,1500000.0,2375097.0,Buffalo '66,110,1/20/98,84,6.9,1998,2006543.20361744,3177156.49552146
9490,0.262171,8000000.0,17460020.0,Half Baked,82,1/16/98,86,6.3,1998,10701563.7526263,23356189.6440164
3033,0.189141,10000000.0,6451628.0,Gods and Monsters,105,1/21/98,23,5.6,1998,13376954.6907829,8630313.54377869
22256,0.245817,25000000.0,777423.0,Without Limits,117,9/11/98,11,6.0,1998,33442386.7269574,1039955.22465725
9835,0.240661,10000000.0,19000000.0,Jane Austen's Mafia!,84,7/24/98,19,5.7,1998,13376954.6907829,25416213.9124876
16148,0.235951,5000000.0,1980338.0,Zero Effect,116,1/30/98,24,5.8,1998,6688477.34539149,2649089.16984358
24746,0.226558,2000000.0,124494.0,Six-String Samurai,91,9/18/98,15,5.8,1998,2675390.93815659,166535.059727433
4927,0.214567,1500000.0,870751.0,Edge of Seventeen,99,5/14/98,10,4.8,1998,2006543.20361744,1164799.66739539
12257,0.194358,15000000.0,10443316.0,Home Fries,93,11/25/98,18,4.7,1998,20065432.0361744,13969976.4953529
27791,0.188201,1100000.0,631221.0,Strangeland,86,10/2/98,14,4.8,1998,1471465.01598612,844381.471687073
17127,0.18358,15000000.0,46905889.0,The Object of My Affection,111,4/17/98,38,5.1,1998,20065432.0361744,62745795.1883896
42807,0.26504,27000000.0,76000000.0,The Newton Boys,113,3/26/98,16,6.4,1998,36117777.665114,101664855.64995
33644,0.162242,20000000.0,37672350.0,How Stella Got Her Groove Back,124,8/14/98,10,6.5,1998,26753909.3815659,50394131.9045318
10144,4.143585,40000000.0,211343479.0,The Little Mermaid,83,11/17/89,1042,7.1,1989,70359397.5617302,371749996.526004
89,3.536655,48000000.0,474171806.0,Indiana Jones and the Last Crusade,127,5/24/89,2031,7.4,1989,84431277.0740763,834061065.27294
639,2.719764,16000000.0,92823546.0,When Harry Met Sally...,96,7/12/89,532,7.1,1989,28143759.0246921,163275219.402588
268,2.640852,35000000.0,411348924.0,Batman,126,6/23/89,1207,6.9,1989,61564472.8665139,723556562.007649
165,2.566875,40000000.0,332000000.0,Back to the Future Part II,108,11/20/89,2436,7.2,1989,70359397.5617302,583982999.762361
207,2.470407,16400000.0,235860116.0,Dead Poets Society,129,6/2/89,1426,7.9,1989,28847353.0003094,414874391.764995
2978,2.379507,37000000.0,215394738.0,Ghostbusters II,108,6/15/89,569,6.2,1989,65082442.7446004,378876100.091168
709,2.176623,32000000.0,156167015.0,Licence to Kill,133,7/7/89,332,5.6,1989,56287518.0493842,274695427.360342
5825,1.859089,27000000.0,71320000.0,National Lampoon's Christmas Vacation,97,12/1/89,436,7.2,1989,47492593.3541679,125450805.852565
9665,1.836091,18000000.0,26828365.0,Glory,122,12/15/89,207,7.1,1989,31661728.9027786,47190689.9741552
2756,1.69108,70000000.0,90000098.0,The Abyss,139,8/8/89,446,6.9,1989,123128945.733027,158308816.894417
942,1.510501,25000000.0,227853986.0,Lethal Weapon 2,114,7/7/89,608,6.5,1989,43974623.4760814,400791729.674973
9618,1.362379,55000000.0,63408614.0,Tango & Cash,104,12/22/89,239,5.9,1989,96744171.6473791,111534797.031607
1648,1.280429,10000000.0,40485039.0,Bill & Ted's Excellent Adventure,90,2/17/89,225,6.6,1989,17589849.3904325,71212573.8575788
9494,1.274285,7500000.0,296000000.0,Look Who's Talking,93,10/12/89,278,5.7,1989,13192387.0428244,520659541.956803
9354,1.218498,32000000.0,222724172.0,"Honey, I Shrunk the Kids",93,6/22/89,390,5.9,1989,56287518.0493842,391768464.108879
172,1.190512,30000000.0,70200000.0,Star Trek V: The Final Frontier,107,6/9/89,216,5.3,1989,52769548.1712976,123480742.720836
10222,0.94235,1500000.0,14697005.0,Kickboxer,97,4/20/89,139,6.2,1989,2638477.40856488,25851810.4440434
10160,0.918962,8000000.0,22168359.0,A Nightmare on Elm Street 5: The Dream Child,89,8/11/89,128,5.6,1989,14071879.512346,38993809.604304
10134,0.914399,500000.0,10166459.0,Cyborg,86,4/7/89,73,4.8,1989,879492.469521628,17882648.2644007
11974,0.895389999999999,18000000.0,36602000.0,The 'Burbs,101,2/17/89,157,6.4,1989,31661728.9027786,64382366.7388612
8913,0.836515,11500000.0,57469467.0,Pet Sematary,103,4/21/89,176,6.4,1989,20228326.7989974,101087926.907843
11185,0.737259,18000000.0,46908987.0,"See No Evil, Hear No Evil",103,5/12/89,92,6.3,1989,31661728.9027786,82512201.6387759
2604,0.724013,14000000.0,161001698.0,Born on the Fourth of July,145,12/20/89,190,6.3,1989,24625789.1466055,283199561.94239
2616,0.720081,15000000.0,79258538.0,Uncle Buck,100,8/16/89,179,6.6,1989,26384774.0856488,139414574.632587
9942,0.602613,11000000.0,49797148.0,Major League,107,4/6/89,110,6.5,1989,19348834.3294758,87592433.339308
8491,0.573045,6500000.0,30218387.0,Weekend at Bernie's,97,7/5/89,104,6.2,1989,11433402.1037811,53153687.6151805
10345,0.547658,18598420.0,78247647.0,K-9,101,4/28/89,120,5.5,1989,32714340.6700008,137636432.588573
10142,0.544381999999999,22500000.0,18671317.0,Casualties of War,113,8/18/89,91,6.5,1989,39577161.1284732,32842565.3951023
10283,0.498792,5000000.0,14000000.0,Friday the 13th Part VIII: Jason Takes Manhattan,100,7/28/89,85,4.7,1989,8794924.69521628,24625789.1466055
11352,0.494235,31000000.0,74134790.0,Always,122,12/22/89,68,5.8,1989,54528533.1103409,130401979.069134
24739,0.481276,3000000.0,1145404.0,Miracle Mile,87,5/19/89,19,6.9,1989,5276954.81712976,2014748.3851199
11497,0.4669,13800000.0,27100027.0,All Dogs Go to Heaven,89,11/17/89,133,6.3,1989,24273992.1587969,47668539.3406656
9085,0.452278,30000000.0,60864870.0,Harlem Nights,116,11/17/89,41,5.9,1989,52769548.1712976,107060389.646825
12150,0.448357,19000000.0,110879513.0,Sea of Love,113,9/15/89,60,6.7,1989,33420713.8418218,195035393.41545
10493,0.438179,10000000.0,7825000.0,Dead Calm,96,4/7/89,70,6.3,1989,17589849.3904325,13764057.1480134
12521,0.423064,5000000.0,16554699.0,Shocker,109,10/27/89,37,5.9,1989,8794924.69521628,29119466.2113944
403,0.409695,7500000.0,145793296.0,Driving Miss Daisy,99,12/13/89,181,6.9,1989,13192387.0428244,256448211.877475
11562,0.415913,19000000.0,18254702.0,Crimes and Misdemeanors,104,10/13/89,86,6.9,1989,33420713.8418218,32109745.8847228
4105,0.382943,30000000.0,45892212.0,Black Rain,125,9/22/89,114,6.0,1989,52769548.1712976,80723709.7273802
10161,0.337545,645180.0,14743391.0,My Left Foot: The Story of Christy Brown,103,7/21/89,94,7.3,1989,1134861.90297192,25933402.7194258
925,0.307623,6500000.0,37295445.0,Do the Right Thing,120,6/30/89,134,7.5,1989,11433402.1037811,65602126.0499161
11361,0.26954,5000000.0,11642254.0,Halloween 5: The Revenge of Michael Myers,96,10/12/89,83,5.2,1989,8794924.69521628,20478549.4425161
27418,0.2578,12000000.0,15942628.0,Next of Kin,108,10/20/89,24,5.0,1989,21107819.268519,28042842.5407693
10135,0.240681,15000000.0,30050028.0,Road House,114,5/19/89,121,6.3,1989,26384774.0856488,52857546.6698281
14628,0.233923,8045760.0,35150960.0,Fletch Lives,95,3/17/89,46,5.9,1989,14152370.6631566,61830009.2329119
31608,0.19766,15000000.0,40590000.0,Three Fugitives,96,1/27/89,20,6.5,1989,26384774.0856488,71397198.6757657
37606,0.188629,33000000.0,1132112.0,Valmont,137,11/17/89,24,6.6,1989,58046502.9884274,1991367.95731013
476,0.181067,2500000.0,4729352.0,Drugstore Cowboy,100,9/9/89,50,6.8,1989,4397462.34760814,8318858.9394341
183,0.178696,6000000.0,14278900.0,The Wizard,100,12/15/89,36,6.5,1989,10553909.6342595,25116370.0461047
15138,0.114027,7000000.0,793775.0,Little Monsters,102,8/25/89,26,5.7,1989,12312894.5733027,1396238.26998906
10020,3.852269,25000000.0,377350553.0,Beauty and the Beast,84,11/12/91,1703,7.3,1991,40027321.0482546,604173269.306698
280,3.584406,100000000.0,520000000.0,Terminator 2: Judgment Day,137,7/1/91,2836,7.5,1991,160109284.193018,832568277.803697
879,2.326917,70000000.0,300854823.0,Hook,144,12/11/91,834,6.5,1991,112076498.935113,481696503.565473
8367,1.606765,48000000.0,390493908.0,Robin Hood: Prince of Thieves,143,6/14/91,518,6.5,1991,76852456.412649,625217000.916145
8010,1.301458,30000000.0,15556340.0,Highlander II: The Quickening,91,1/30/91,93,4.8,1991,48032785.2579056,24907144.6206322
1598,1.287839,35000000.0,182300000.0,Cape Fear,128,11/15/91,289,6.9,1991,56038249.4675565,291879225.083873
174,1.28293,27000000.0,96900000.0,Star Trek VI: The Undiscovered Country,113,12/5/91,237,6.6,1991,43229506.732115,155145896.383035
37137,1.259634,23000000.0,86930411.0,The Naked Gun 2Â½: The Smell of Fear,85,6/28/91,257,6.5,1991,36825135.3643943,139183658.798149
1089,1.231168,24000000.0,83531958.0,Point Break,120,7/12/91,468,6.7,1991,38426228.2063245,133742420.026213
2924,1.020069,75000000.0,152368585.0,Backdraft,137,5/24/91,193,6.2,1991,120081963.144764,243956250.778531
2907,0.983036,30000000.0,191502426.0,The Addams Family,99,11/22/91,414,6.6,1991,48032785.2579056,306613163.480865
9292,0.977243,65000000.0,17218080.0,Hudson Hawk,100,5/23/91,155,5.6,1991,104071034.725462,27567744.6397813
10249,0.963521,42000000.0,62000000.0,The Rocketeer,108,6/21/91,149,6.3,1991,67245899.3610678,99267756.1996716
1541,0.915804,16000000.0,45361000.0,Thelma & Louise,130,5/24/91,375,7.0,1991,25617485.470883,72627172.4027952
10537,0.816448,38000000.0,34416893.0,The Doors,140,3/1/91,129,6.5,1991,60841527.9933471,55104641.0237771
1497,0.799449,25000000.0,78.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88,3/22/91,161,6.0,1991,40027321.0482546,124.885241670554
11933,0.764796,40000000.0,8479793.0,Nothing but Trouble,94,2/14/91,36,5.3,1991,64043713.6772075,13576935.8733497
274,0.695385,19000000.0,272742922.0,The Silence of the Lambs,118,2/14/91,2679,7.9,1991,30420763.9966735,436686740.101323
290,0.693523,9000000.0,6153939.0,Barton Fink,116,8/1/91,201,7.0,1991,14409835.5773716,9853027.68257501
11284,0.689242,11000000.0,34872033.0,Freddy's Dead: The Final Nightmare,89,9/5/91,141,5.4,1991,17612021.261232,55833362.4198532
9319,0.662297,29000000.0,59509925.0,The Last Boy Scout,105,12/11/91,274,6.4,1991,46431692.4159754,95280914.9413023
820,0.658866,40000000.0,205405498.0,JFK,189,12/20/91,258,7.2,1991,64043713.6772075,328873272.540905
650,0.649755,6500000.0,57504069.0,Boyz n the Hood,112,7/12/91,168,7.3,1991,10407103.4725462,92069353.2577596
2453,0.63395,23000000.0,7434726.0,Harley Davidson and the Marlboro Man,98,8/23/91,44,6.4,1991,36825135.3643943,11903686.5803122
9594,0.627123,15000000.0,30102717.0,Double Impact,110,8/10/91,113,5.1,1991,24016392.6289528,48197244.7113501
10276,0.601417,35000000.0,63710000.0,What About Bob?,100,5/17/91,128,6.8,1991,56038249.4675565,102005624.959372
11187,0.583385,13000000.0,20560255.0,Child's Play 3,90,8/30/91,114,5.5,1991,20814206.9450924,32918877.1087593
1406,0.533227999999999,26000000.0,124033791.0,City Slickers,112,6/7/91,114,6.1,1991,41628413.8901848,198589614.927564
9595,0.514489,26000000.0,181096164.0,Hot Shots!,84,7/31/91,313,6.2,1991,41628413.8901848,289951771.881415
13888,0.483931,11000000.0,2807854.0,Return to the Blue Lagoon,98,8/2/91,78,5.0,1991,17612021.261232,4495634.94058504
1633,0.474911,11000000.0,119418501.0,Fried Green Tomatoes,130,12/27/91,134,7.3,1991,17612021.261232,191200107.145132
13154,0.449397,8000000.0,2275557.0,Showdown in Little Tokyo,79,8/23/91,39,5.4,1991,12808742.7354415,3643378.02410413
7442,0.446515,19000000.0,174999005.0,Sleeping with the Enemy,99,2/8/91,114,6.1,1991,30420763.9966735,280189654.250405
20421,0.44464,18000000.0,11657385.0,Rock-A-Doodle,77,8/2/91,21,5.3,1991,28819671.1547433,18664555.6791243
177,0.386486,24000000.0,41895491.0,The Fisher King,137,9/9/91,158,6.8,1991,38426228.2063245,67078570.7492506
15413,0.376137,10000000.0,25196249.0,Don't Tell Mom the Babysitter's Dead,105,6/7/91,48,5.9,1991,16010928.4193018,40341533.9173906
19200,0.26744,14000000.0,2735731.0,Shadows and Fog,85,12/5/91,26,6.0,1991,22415299.7870226,4380159.32154651
10337,0.369101,30000000.0,49114016.0,Bugsy,134,12/10/91,41,5.7,1991,48032785.2579056,78636099.4560447
1496,0.363923,6000000.0,1193062.0,Cool as Ice,91,10/18/91,14,3.9,1991,9606557.05158112,1910203.02817891
14362,0.304932,14000000.0,39673161.0,Out for Justice,91,4/12/91,44,5.6,1991,22415299.7870226,63520414.0938438
10333,0.350342,30000000.0,74787599.0,The Prince of Tides,132,12/25/91,18,5.9,1991,48032785.2579056,119741889.424045
1713,0.329328,14000000.0,32482682.0,Jungle Fever,132,6/7/91,34,5.5,1991,22415299.7870226,52007789.6368945
10952,0.261842,8500000.0,47624253.0,New Jack City,97,3/8/91,58,6.0,1991,13609289.1564065,76250850.5805722
41780,0.275786,8000000.0,10400000.0,A Rage in Harlem,115,5/3/91,10,6.0,1991,12808742.7354415,16651365.5560739
11890,0.263047,35000000.0,23562716.0,Oscar,109,4/26/91,77,6.3,1991,56038249.4675565,37726095.9240339
21219,0.211558,23000000.0,20246790.0,Mobsters,104,7/26/91,15,6.0,1991,36825135.3643943,32416990.5410637
2071,0.192123,22000000.0,11511031.0,Shattered,98,10/11/91,11,6.5,1991,35224042.5224641,18430229.3373364
12227,0.191606,14000000.0,34793160.0,White Fang,107,1/18/91,59,6.5,1991,22415299.7870226,55707079.4241317
25330,0.172296,17000000.0,4603929.0,Dutch,107,7/19/91,25,6.6,1991,27218578.3128131,7371317.7666548
34376,0.1523,13000000.0,3752426.0,Mannequin Two: On the Move,95,1/7/91,11,4.8,1991,20814206.9450924,6007982.40847272
562,3.777441,28000000.0,140767956.0,Die Hard,131,7/15/88,2800,7.2,1988,51628948.6465286,259560770.407171
2280,2.150682,18000000.0,151668774.0,Big,104,6/3/88,564,6.7,1988,33190038.4156255,279660690.861712
37136,1.905883,12000000.0,78756177.0,The Naked Gun: From the Files of Police Squad!,85,12/2/88,543,6.8,1988,22126692.2770837,145217807.783211
13704,1.651962,8000000.0,22433275.0,License to Drive,90,7/6/88,52,6.2,1988,14751128.1847224,41364514.3910162
4011,1.628865,15000000.0,73326666.0,Beetlejuice,92,2/29/88,739,7.0,1988,27658365.3463546,135206381.190541
